,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
691,Shot Chart Detail,0022200569,443,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,4,35,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-112,78,1,0,20230104,TOR,MIL
692,Shot Chart Detail,0022200569,559,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,0,267,1,1,20230104,TOR,MIL
693,Shot Chart Detail,0022200569,612,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,16,1,1,20230104,TOR,MIL
694,Shot Chart Detail,0022200569,734,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,0,Missed Shot,Alley Oop Layup shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,-11,1,0,20230104,TOR,MIL
695,Shot Chart Detail,0022200569,770,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,5,2,49,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-22,75,1,0,20230104,TOR,MIL
696,Shot Chart Detail,0022200569,787,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,5,0,41,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-85,158,1,0,20230104,TOR,MIL
697,Shot Chart Detail,0022200583,39,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,50,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,27,1,0,20230106,MIL,CHA
698,Shot Chart Detail,0022200583,86,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,32,1,0,20230106,MIL,CHA
699,Shot Chart Detail,0022200583,114,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,3,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,24,1,0,20230106,MIL,CHA
700,Shot Chart Detail,0022200583,224,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,2,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,36,148,1,1,20230106,MIL,CHA
701,Shot Chart Detail,0022200583,372,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,41,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-21,168,1,1,20230106,MIL,CHA
702,Shot Chart Detail,0022200583,381,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,34,260,1,0,20230106,MIL,CHA
703,Shot Chart Detail,0022200583,420,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-44,274,1,0,20230106,MIL,CHA
704,Shot Chart Detail,0022200607,30,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,119,236,1,1,20230109,NYK,MIL
705,Shot Chart Detail,0022200607,53,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,109,223,1,0,20230109,NYK,MIL
706,Shot Chart Detail,0022200607,191,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,11,27,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-115,131,1,0,20230109,NYK,MIL
707,Shot Chart Detail,0022200607,231,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,48,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,-3,1,1,20230109,NYK,MIL
708,Shot Chart Detail,0022200607,353,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,60,183,1,1,20230109,NYK,MIL
709,Shot Chart Detail,0022200607,357,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,28,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,22,1,0,20230109,NYK,MIL
710,Shot Chart Detail,0022200607,369,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,89,48,1,0,20230109,NYK,MIL
711,Shot Chart Detail,0022200607,379,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,39,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,30,1,1,20230109,NYK,MIL
712,Shot Chart Detail,0022200607,383,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-72,159,1,0,20230109,NYK,MIL
713,Shot Chart Detail,0022200607,394,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,38,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,22,1,0,20230109,NYK,MIL
714,Shot Chart Detail,0022200607,415,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,4,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,29,255,1,0,20230109,NYK,MIL
715,Shot Chart Detail,0022200607,566,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,8,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,11,1,1,20230109,NYK,MIL
716,Shot Chart Detail,0022200607,584,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,45,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-97,4,1,0,20230109,NYK,MIL
717,Shot Chart Detail,0022200607,593,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-88,69,1,0,20230109,NYK,MIL
718,Shot Chart Detail,0022200607,598,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,3,34,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,1,1,1,20230109,NYK,MIL
719,Shot Chart Detail,0022200620,7,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,45,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,42,1,1,20230111,ATL,MIL
720,Shot Chart Detail,0022200620,30,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,21,1,1,20230111,ATL,MIL
721,Shot Chart Detail,0022200620,49,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,22,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,89,1,0,20230111,ATL,MIL
722,Shot Chart Detail,0022200620,75,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,6,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,4,195,1,0,20230111,ATL,MIL
723,Shot Chart Detail,0022200620,109,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,32,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,55,1,0,20230111,ATL,MIL
724,Shot Chart Detail,0022200620,111,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,27,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230111,ATL,MIL
725,Shot Chart Detail,0022200620,338,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,21,1,0,20230111,ATL,MIL
726,Shot Chart Detail,0022200620,377,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,29,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,-10,1,1,20230111,ATL,MIL
727,Shot Chart Detail,0022200620,470,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,44,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,29,1,0,20230111,ATL,MIL
728,Shot Chart Detail,0022200620,638,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,3,28,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-1,63,1,0,20230111,ATL,MIL
729,Shot Chart Detail,0022200706,25,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,5,1,1,20230123,DET,MIL
730,Shot Chart Detail,0022200706,33,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,22,1,1,20230123,DET,MIL
731,Shot Chart Detail,0022200706,55,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,10,1,1,20230123,DET,MIL
732,Shot Chart Detail,0022200706,58,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,21,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20230123,DET,MIL
733,Shot Chart Detail,0022200706,75,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,199,163,1,1,20230123,DET,MIL
734,Shot Chart Detail,0022200706,113,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,3,56,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,108,246,1,1,20230123,DET,MIL
735,Shot Chart Detail,0022200706,285,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,4,29,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-72,59,1,0,20230123,DET,MIL
736,Shot Chart Detail,0022200706,361,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,37,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,31,30,1,0,20230123,DET,MIL
737,Shot Chart Detail,0022200706,371,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,8,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,37,45,1,0,20230123,DET,MIL
738,Shot Chart Detail,0022200706,376,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,35,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-140,-2,1,0,20230123,DET,MIL
739,Shot Chart Detail,0022200706,449,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-217,126,1,0,20230123,DET,MIL
740,Shot Chart Detail,0022200706,531,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,35,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,14,1,1,20230123,DET,MIL
741,Shot Chart Detail,0022200706,569,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,31,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,8,1,1,20230123,DET,MIL
742,Shot Chart Detail,0022200706,577,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,39,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-58,258,1,0,20230123,DET,MIL
743,Shot Chart Detail,0022200706,600,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,25,1,0,20230123,DET,MIL
744,Shot Chart Detail,0022200723,23,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,52,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,26,1,0,20230125,MIL,DEN
745,Shot Chart Detail,0022200723,46,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,13,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,17,1,0,20230125,MIL,DEN
746,Shot Chart Detail,0022200723,48,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,11,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230125,MIL,DEN
747,Shot Chart Detail,0022200723,104,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,3,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,20,1,1,20230125,MIL,DEN
748,Shot Chart Detail,0022200723,113,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,3,21,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,14,1,1,20230125,MIL,DEN
749,Shot Chart Detail,0022200723,119,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,8,1,0,20230125,MIL,DEN
750,Shot Chart Detail,0022200723,282,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,2,52,Missed Shot,Running Alley Oop Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,30,1,0,20230125,MIL,DEN
751,Shot Chart Detail,0022200723,284,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,2,50,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230125,MIL,DEN
752,Shot Chart Detail,0022200723,337,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,28,1,1,20230125,MIL,DEN
753,Shot Chart Detail,0022200723,373,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,20,1,0,20230125,MIL,DEN
754,Shot Chart Detail,0022200723,387,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,11,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,1,20230125,MIL,DEN
755,Shot Chart Detail,0022200723,457,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,1,7,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,17,1,1,20230125,MIL,DEN
756,Shot Chart Detail,0022200723,506,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,51,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-23,59,1,0,20230125,MIL,DEN
757,Shot Chart Detail,0022200723,594,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,23,Made Shot,Turnaround Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-22,22,1,1,20230125,MIL,DEN
758,Shot Chart Detail,0022200723,617,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,3,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,20,1,1,20230125,MIL,DEN
759,Shot Chart Detail,0022200736,12,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,13,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,20230127,IND,MIL
760,Shot Chart Detail,0022200736,30,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,7,1,1,20230127,IND,MIL
761,Shot Chart Detail,0022200736,33,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,115,222,1,1,20230127,IND,MIL
762,Shot Chart Detail,0022200736,40,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,12,262,1,0,20230127,IND,MIL
763,Shot Chart Detail,0022200736,60,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,52,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-135,13,1,0,20230127,IND,MIL
764,Shot Chart Detail,0022200736,85,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,8,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-21,76,1,0,20230127,IND,MIL
765,Shot Chart Detail,0022200736,203,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,8,53,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,4,1,1,20230127,IND,MIL
766,Shot Chart Detail,0022200736,209,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,8,26,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,17,158,1,1,20230127,IND,MIL
767,Shot Chart Detail,0022200736,212,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,17,1,1,20230127,IND,MIL
768,Shot Chart Detail,0022200736,251,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,5,57,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,33,1,0,20230127,IND,MIL
769,Shot Chart Detail,0022200736,254,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,5,54,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,1,20230127,IND,MIL
770,Shot Chart Detail,0022200736,359,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,14,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,8,1,1,20230127,IND,MIL
771,Shot Chart Detail,0022200736,365,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,10,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,50,111,1,0,20230127,IND,MIL
772,Shot Chart Detail,0022200736,382,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,3,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,16,1,1,20230127,IND,MIL
773,Shot Chart Detail,0022200736,389,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,36,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-12,152,1,0,20230127,IND,MIL
774,Shot Chart Detail,0022200736,393,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1,256,1,1,20230127,IND,MIL
775,Shot Chart Detail,0022200736,434,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,3,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,19,1,0,20230127,IND,MIL
776,Shot Chart Detail,0022200736,444,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,4,18,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,24,1,1,20230127,IND,MIL
777,Shot Chart Detail,0022200736,518,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-174,260,1,0,20230127,IND,MIL
778,Shot Chart Detail,0022200736,532,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,46,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,88,155,1,0,20230127,IND,MIL
779,Shot Chart Detail,0022200736,551,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-18,257,1,0,20230127,IND,MIL
780,Shot Chart Detail,0022200736,562,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,10,1,1,20230127,IND,MIL
781,Shot Chart Detail,0022200736,565,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,35,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,5,1,1,20230127,IND,MIL
782,Shot Chart Detail,0022200736,585,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,203,150,1,0,20230127,IND,MIL
783,Shot Chart Detail,0022200736,592,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,48,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,10,1,1,20230127,IND,MIL
784,Shot Chart Detail,0022200736,609,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,26,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,22,1,1,20230127,IND,MIL
785,Shot Chart Detail,0022200736,622,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,28,184,1,0,20230127,IND,MIL
786,Shot Chart Detail,0022200736,705,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,-8,1,1,20230127,IND,MIL
787,Shot Chart Detail,0022200736,716,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,26,272,1,0,20230127,IND,MIL
788,Shot Chart Detail,0022200755,20,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,39,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,8,1,1,20230129,MIL,NOP
789,Shot Chart Detail,0022200755,40,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,10,1,1,20230129,MIL,NOP
790,Shot Chart Detail,0022200755,45,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,12,1,1,20230129,MIL,NOP
791,Shot Chart Detail,0022200755,51,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,12,1,1,20230129,MIL,NOP
792,Shot Chart Detail,0022200755,58,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-174,188,1,1,20230129,MIL,NOP
793,Shot Chart Detail,0022200755,65,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,48,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-12,105,1,0,20230129,MIL,NOP
794,Shot Chart Detail,0022200755,71,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,19,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,1,20230129,MIL,NOP
795,Shot Chart Detail,0022200755,75,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,23,1,0,20230129,MIL,NOP
796,Shot Chart Detail,0022200755,257,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,58,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,14,1,1,20230129,MIL,NOP
