,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
111,Shot Chart Detail,0022200148,38,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,7,54,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,31,1,0,20221107,PHI,PHX
112,Shot Chart Detail,0022200148,120,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,2,0,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,2,1,0,20221107,PHI,PHX
113,Shot Chart Detail,0022200148,170,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,11,39,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-5,95,1,1,20221107,PHI,PHX
114,Shot Chart Detail,0022200148,180,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,10,28,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,36,117,1,0,20221107,PHI,PHX
115,Shot Chart Detail,0022200148,183,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,9,58,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,34,71,1,0,20221107,PHI,PHX
116,Shot Chart Detail,0022200148,193,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,9,30,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14,-74,123,1,0,20221107,PHI,PHX
117,Shot Chart Detail,0022200148,289,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,3,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,242,1,0,20221107,PHI,PHX
118,Shot Chart Detail,0022200148,306,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,1,42,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-78,144,1,1,20221107,PHI,PHX
119,Shot Chart Detail,0022200148,326,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-108,247,1,0,20221107,PHI,PHX
120,Shot Chart Detail,0022200148,369,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,8,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-85,247,1,1,20221107,PHI,PHX
121,Shot Chart Detail,0022200148,384,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-81,-2,1,0,20221107,PHI,PHX
122,Shot Chart Detail,0022200148,465,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,1,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-170,61,1,0,20221107,PHI,PHX
123,Shot Chart Detail,0022200148,522,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,10,25,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-5,111,1,0,20221107,PHI,PHX
124,Shot Chart Detail,0022200148,524,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,10,21,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221107,PHI,PHX
125,Shot Chart Detail,0022200148,535,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,9,23,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-60,94,1,1,20221107,PHI,PHX
126,Shot Chart Detail,0022200148,542,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,8,14,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-93,162,1,0,20221107,PHI,PHX
127,Shot Chart Detail,0022200148,586,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,5,8,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-55,210,1,1,20221107,PHI,PHX
128,Shot Chart Detail,0022200148,601,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,3,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-27,251,1,0,20221107,PHI,PHX
129,Shot Chart Detail,0022200148,618,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,2,19,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-78,176,1,0,20221107,PHI,PHX
130,Shot Chart Detail,0022200173,9,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,59,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,36,98,1,0,20221110,ATL,PHI
131,Shot Chart Detail,0022200173,15,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,37,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,37,1,1,20221110,ATL,PHI
132,Shot Chart Detail,0022200173,19,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,199,1,0,20221110,ATL,PHI
133,Shot Chart Detail,0022200173,74,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,6,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-1,1,1,20221110,ATL,PHI
134,Shot Chart Detail,0022200173,83,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,18,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,1,20221110,ATL,PHI
135,Shot Chart Detail,0022200173,97,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,38,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-25,155,1,1,20221110,ATL,PHI
136,Shot Chart Detail,0022200173,203,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,8,38,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-37,46,1,0,20221110,ATL,PHI
137,Shot Chart Detail,0022200173,235,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,5,52,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-4,113,1,1,20221110,ATL,PHI
138,Shot Chart Detail,0022200173,298,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,52,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,31,52,1,1,20221110,ATL,PHI
139,Shot Chart Detail,0022200173,316,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-107,73,1,1,20221110,ATL,PHI
140,Shot Chart Detail,0022200173,341,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,8,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-110,62,1,1,20221110,ATL,PHI
141,Shot Chart Detail,0022200173,365,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,6,52,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-121,47,1,0,20221110,ATL,PHI
142,Shot Chart Detail,0022200173,499,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,10,32,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,100,121,1,1,20221110,ATL,PHI
143,Shot Chart Detail,0022200173,502,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,10,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-29,267,1,0,20221110,ATL,PHI
144,Shot Chart Detail,0022200173,512,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,9,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,22,1,0,20221110,ATL,PHI
145,Shot Chart Detail,0022200173,525,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,8,22,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,4,1,0,20221110,ATL,PHI
146,Shot Chart Detail,0022200173,555,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,6,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,2,195,1,0,20221110,ATL,PHI
147,Shot Chart Detail,0022200173,675,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,0,35,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,165,194,1,0,20221110,ATL,PHI
148,Shot Chart Detail,0022200188,11,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,11,20,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-22,113,1,1,20221112,PHI,ATL
149,Shot Chart Detail,0022200188,26,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,12,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,16,1,1,20221112,PHI,ATL
150,Shot Chart Detail,0022200188,33,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,16,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-17,99,1,1,20221112,PHI,ATL
151,Shot Chart Detail,0022200188,40,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,8,57,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-100,48,1,1,20221112,PHI,ATL
152,Shot Chart Detail,0022200188,82,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,96,243,1,0,20221112,PHI,ATL
153,Shot Chart Detail,0022200188,111,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,56,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-33,95,1,0,20221112,PHI,ATL
154,Shot Chart Detail,0022200188,128,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,22,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-16,88,1,1,20221112,PHI,ATL
155,Shot Chart Detail,0022200188,257,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,6,45,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,69,151,1,1,20221112,PHI,ATL
156,Shot Chart Detail,0022200188,264,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,5,46,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-142,247,1,0,20221112,PHI,ATL
157,Shot Chart Detail,0022200188,317,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,1,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-22,173,1,0,20221112,PHI,ATL
158,Shot Chart Detail,0022200188,327,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,25,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,96,26,1,1,20221112,PHI,ATL
159,Shot Chart Detail,0022200188,331,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Back Court(BC),Back Court Shot,44,181,405,1,0,20221112,PHI,ATL
160,Shot Chart Detail,0022200188,359,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,56,267,1,0,20221112,PHI,ATL
161,Shot Chart Detail,0022200188,378,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,8,42,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,7,1,1,20221112,PHI,ATL
162,Shot Chart Detail,0022200188,389,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,17,1,1,20221112,PHI,ATL
163,Shot Chart Detail,0022200188,414,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,55,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-92,189,1,1,20221112,PHI,ATL
164,Shot Chart Detail,0022200188,417,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,28,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-105,162,1,1,20221112,PHI,ATL
165,Shot Chart Detail,0022200188,492,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,1,14,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,15,1,1,20221112,PHI,ATL
166,Shot Chart Detail,0022200188,538,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,10,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-22,195,1,0,20221112,PHI,ATL
167,Shot Chart Detail,0022200188,543,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,10,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,40,178,1,0,20221112,PHI,ATL
168,Shot Chart Detail,0022200188,595,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,7,39,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,21,1,1,20221112,PHI,ATL
169,Shot Chart Detail,0022200188,607,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,6,41,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-13,268,1,0,20221112,PHI,ATL
170,Shot Chart Detail,0022200188,624,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,4,24,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-6,54,1,0,20221112,PHI,ATL
171,Shot Chart Detail,0022200188,636,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,3,11,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-80,193,1,0,20221112,PHI,ATL
172,Shot Chart Detail,0022200188,665,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,0,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-36,272,1,1,20221112,PHI,ATL
173,Shot Chart Detail,0022200195,12,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,11,27,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,9,134,1,1,20221113,PHI,UTA
174,Shot Chart Detail,0022200195,16,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,49,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,227,132,1,0,20221113,PHI,UTA
175,Shot Chart Detail,0022200195,62,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,6,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,38,-6,1,0,20221113,PHI,UTA
176,Shot Chart Detail,0022200195,77,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,23,1,0,20221113,PHI,UTA
177,Shot Chart Detail,0022200195,87,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,52,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,9,58,1,1,20221113,PHI,UTA
178,Shot Chart Detail,0022200195,93,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,11,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,31,121,1,0,20221113,PHI,UTA
179,Shot Chart Detail,0022200195,127,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,1,48,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,15,1,1,20221113,PHI,UTA
180,Shot Chart Detail,0022200195,142,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,0,40,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,7,115,1,1,20221113,PHI,UTA
181,Shot Chart Detail,0022200195,146,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,0,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-159,110,1,0,20221113,PHI,UTA
182,Shot Chart Detail,0022200195,271,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,4,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,2,169,1,1,20221113,PHI,UTA
183,Shot Chart Detail,0022200195,279,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,4,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,2,1,1,20221113,PHI,UTA
184,Shot Chart Detail,0022200195,295,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,3,21,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-138,-1,1,0,20221113,PHI,UTA
185,Shot Chart Detail,0022200195,299,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,3,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5,1,1,20221113,PHI,UTA
186,Shot Chart Detail,0022200195,313,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,1,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,51,262,1,1,20221113,PHI,UTA
187,Shot Chart Detail,0022200195,346,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,29,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-125,83,1,1,20221113,PHI,UTA
188,Shot Chart Detail,0022200195,360,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,1,261,1,0,20221113,PHI,UTA
189,Shot Chart Detail,0022200195,386,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,46,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-103,42,1,1,20221113,PHI,UTA
190,Shot Chart Detail,0022200195,394,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,27,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-91,32,1,1,20221113,PHI,UTA
191,Shot Chart Detail,0022200195,490,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,1,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,3,1,1,20221113,PHI,UTA
192,Shot Chart Detail,0022200195,506,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,126,232,1,0,20221113,PHI,UTA
193,Shot Chart Detail,0022200195,524,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,10,45,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,6,180,1,1,20221113,PHI,UTA
194,Shot Chart Detail,0022200195,541,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,9,27,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-1,98,1,1,20221113,PHI,UTA
195,Shot Chart Detail,0022200195,554,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,8,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,118,142,1,1,20221113,PHI,UTA
196,Shot Chart Detail,0022200195,574,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,7,41,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,6,1,1,20221113,PHI,UTA
197,Shot Chart Detail,0022200195,603,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,5,32,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-5,104,1,1,20221113,PHI,UTA
198,Shot Chart Detail,0022200195,621,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,3,37,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20221113,PHI,UTA
199,Shot Chart Detail,0022200195,661,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,1,0,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-96,161,1,1,20221113,PHI,UTA
200,Shot Chart Detail,0022200195,666,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,0,23,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,17,258,1,0,20221113,PHI,UTA
201,Shot Chart Detail,0022200226,14,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,11,11,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,20,118,1,0,20221118,PHI,MIL
202,Shot Chart Detail,0022200226,21,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,47,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,23,115,1,1,20221118,PHI,MIL
203,Shot Chart Detail,0022200226,27,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,47,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-45,121,1,1,20221118,PHI,MIL
204,Shot Chart Detail,0022200226,31,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,29,256,1,1,20221118,PHI,MIL
205,Shot Chart Detail,0022200226,36,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,8,12,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-163,63,1,0,20221118,PHI,MIL
206,Shot Chart Detail,0022200226,81,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,1,158,1,0,20221118,PHI,MIL
207,Shot Chart Detail,0022200226,85,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,85,246,1,0,20221118,PHI,MIL
208,Shot Chart Detail,0022200226,95,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,25,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,18,47,1,0,20221118,PHI,MIL
209,Shot Chart Detail,0022200226,231,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,6,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-159,228,1,1,20221118,PHI,MIL
210,Shot Chart Detail,0022200226,276,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,44,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-16,112,1,0,20221118,PHI,MIL
211,Shot Chart Detail,0022200226,320,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,1,0,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,32,131,1,1,20221118,PHI,MIL
212,Shot Chart Detail,0022200226,327,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,45,259,1,0,20221118,PHI,MIL
213,Shot Chart Detail,0022200226,352,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,57,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,31,1,0,20221118,PHI,MIL
214,Shot Chart Detail,0022200226,373,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,9,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-118,78,1,1,20221118,PHI,MIL
215,Shot Chart Detail,0022200226,393,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,49,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-108,122,1,1,20221118,PHI,MIL
216,Shot Chart Detail,0022200226,432,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,19,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-78,240,1,0,20221118,PHI,MIL
